service_name,attribute_name,tc_count,ratio
18.톡캘린더,has_precondition,91,0.3321
18.톡캘린더,automation_candidate,2,0.0073
18.톡캘린더,manual_required,0,0.0
18.톡캘린더,compound:UI노출확인+예외에러확인,6,0.0219
18.톡캘린더,compound:네트워크서버연동+알림푸시확인,5,0.0182
18.톡캘린더,compound:예외에러확인+알림푸시확인,3,0.0109
18.톡캘린더,compound:알림푸시확인+설정상태유지,3,0.0109
18.톡캘린더,compound:예외에러확인+설정상태유지,3,0.0109
18.톡캘린더,compound:UI노출확인+알림푸시확인,3,0.0109
18.톡캘린더,compound:데이터변경확인+알림푸시확인+설정상태유지,2,0.0073
18.톡캘린더,compound:UI노출확인+설정상태유지,2,0.0073
18.톡캘린더,compound:예외에러확인+알림푸시확인+멀티디바이스OS,2,0.0073
18.톡캘린더,compound:알림푸시확인+콘텐츠미디어확인,2,0.0073
18.톡캘린더,compound:알림푸시확인+멀티디바이스OS,2,0.0073
18.톡캘린더,compound:기능동작확인+네트워크서버연동+알림푸시확인,1,0.0036
18.톡캘린더,compound:UI노출확인+기능동작확인,1,0.0036
18.톡캘린더,compound:UI노출확인+예외에러확인+알림푸시확인+멀티디바이스OS,1,0.0036
18.톡캘린더,compound:UI노출확인+예외에러확인+알림푸시확인,1,0.0036
18.톡캘린더,compound:UI노출확인+데이터변경확인+예외에러확인+알림푸시확인,1,0.0036
18.톡캘린더,compound:데이터변경확인+예외에러확인+알림푸시확인+설정상태유지,1,0.0036
18.톡캘린더,compound:데이터변경확인+네트워크서버연동+알림푸시확인+설정상태유지,1,0.0036
18.톡캘린더,compound:데이터변경확인+권한인증확인+설정상태유지,1,0.0036
18.톡캘린더,compound:데이터변경확인+권한인증확인,1,0.0036
18.톡캘린더,compound:UI노출확인+데이터변경확인,1,0.0036
18.톡캘린더,compound:데이터변경확인+예외에러확인+설정상태유지,1,0.0036
18.톡캘린더,compound:예외에러확인+멀티디바이스OS+설정상태유지,1,0.0036
18.톡캘린더,compound:설정상태유지+콘텐츠미디어확인,1,0.0036
18.톡캘린더,compound:알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0036
18.톡캘린더,compound:UI노출확인+예외에러확인+설정상태유지,1,0.0036
18.톡캘린더,compound:멀티디바이스OS+설정상태유지,1,0.0036
18.톡캘린더,compound:UI노출확인+멀티디바이스OS,1,0.0036
18.톡캘린더,compound:예외에러확인+멀티디바이스OS,1,0.0036
18.톡캘린더,compound:알림푸시확인+멀티디바이스OS+설정상태유지,1,0.0036
19.톡클라우드_백복(로직),ui_visibility,52,0.2476
19.톡클라우드_백복(로직),data_change,5,0.0238
19.톡클라우드_백복(로직),function_behavior,2,0.0095
19.톡클라우드_백복(로직),permission_auth,11,0.0524
19.톡클라우드_백복(로직),exception_error,25,0.119
19.톡클라우드_백복(로직),network_server,30,0.1429
19.톡클라우드_백복(로직),notification,16,0.0762
19.톡클라우드_백복(로직),multi_device_os,19,0.0905
19.톡클라우드_백복(로직),state_persistence,21,0.1
19.톡클라우드_백복(로직),content_media,51,0.2429
19.톡클라우드_백복(로직),has_precondition,96,0.4571
19.톡클라우드_백복(로직),automation_candidate,3,0.0143
19.톡클라우드_백복(로직),manual_required,0,0.0
19.톡클라우드_백복(로직),compound:UI노출확인+네트워크서버연동+콘텐츠미디어확인,14,0.0667
19.톡클라우드_백복(로직),compound:UI노출확인+콘텐츠미디어확인,7,0.0333
19.톡클라우드_백복(로직),compound:UI노출확인+네트워크서버연동+설정상태유지+콘텐츠미디어확인,5,0.0238
19.톡클라우드_백복(로직),compound:멀티디바이스OS+콘텐츠미디어확인,4,0.019
19.톡클라우드_백복(로직),compound:UI노출확인+네트워크서버연동,4,0.019
19.톡클라우드_백복(로직),compound:UI노출확인+예외에러확인+알림푸시확인+멀티디바이스OS,4,0.019
19.톡클라우드_백복(로직),compound:UI노출확인+설정상태유지+콘텐츠미디어확인,3,0.0143
19.톡클라우드_백복(로직),compound:UI노출확인+권한인증확인,3,0.0143
19.톡클라우드_백복(로직),compound:네트워크서버연동+설정상태유지+콘텐츠미디어확인,2,0.0095
19.톡클라우드_백복(로직),compound:데이터변경확인+예외에러확인,2,0.0095
19.톡클라우드_백복(로직),compound:UI노출확인+데이터변경확인+콘텐츠미디어확인,2,0.0095
19.톡클라우드_백복(로직),compound:멀티디바이스OS+설정상태유지,2,0.0095
19.톡클라우드_백복(로직),compound:알림푸시확인+멀티디바이스OS+설정상태유지,2,0.0095
19.톡클라우드_백복(로직),compound:예외에러확인+알림푸시확인,2,0.0095
19.톡클라우드_백복(로직),compound:권한인증확인+예외에러확인,2,0.0095
19.톡클라우드_백복(로직),compound:설정상태유지+콘텐츠미디어확인,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+네트워크서버연동+설정상태유지,1,0.0048
19.톡클라우드_백복(로직),compound:데이터변경확인+콘텐츠미디어확인,1,0.0048
19.톡클라우드_백복(로직),compound:예외에러확인+네트워크서버연동+설정상태유지+콘텐츠미디어확인,1,0.0048
19.톡클라우드_백복(로직),compound:예외에러확인+알림푸시확인+멀티디바이스OS,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+권한인증확인+예외에러확인+알림푸시확인+멀티디바이스OS,1,0.0048
19.톡클라우드_백복(로직),compound:예외에러확인+멀티디바이스OS,1,0.0048
19.톡클라우드_백복(로직),compound:예외에러확인+설정상태유지,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+예외에러확인,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+예외에러확인+멀티디바이스OS,1,0.0048
19.톡클라우드_백복(로직),compound:예외에러확인+알림푸시확인+설정상태유지,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+예외에러확인+알림푸시확인,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+알림푸시확인+멀티디바이스OS,1,0.0048
19.톡클라우드_백복(로직),compound:권한인증확인+콘텐츠미디어확인,1,0.0048
19.톡클라우드_백복(로직),compound:권한인증확인+알림푸시확인,1,0.0048
19.톡클라우드_백복(로직),compound:권한인증확인+예외에러확인+알림푸시확인,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+기능동작확인+권한인증확인,1,0.0048
19.톡클라우드_백복(로직),compound:UI노출확인+기능동작확인+권한인증확인+멀티디바이스OS,1,0.0048
20.톡클라우드_인물분류,ui_visibility,58,0.4603
20.톡클라우드_인물분류,data_change,9,0.0714
20.톡클라우드_인물분류,function_behavior,36,0.2857
20.톡클라우드_인물분류,permission_auth,1,0.0079
20.톡클라우드_인물분류,exception_error,4,0.0317
20.톡클라우드_인물분류,network_server,3,0.0238
20.톡클라우드_인물분류,notification,41,0.3254
20.톡클라우드_인물분류,multi_device_os,14,0.1111
20.톡클라우드_인물분류,state_persistence,16,0.127
20.톡클라우드_인물분류,content_media,77,0.6111
20.톡클라우드_인물분류,has_precondition,95,0.754
20.톡클라우드_인물분류,automation_candidate,45,0.3571
20.톡클라우드_인물분류,manual_required,0,0.0
20.톡클라우드_인물분류,compound:기능동작확인+알림푸시확인+콘텐츠미디어확인,15,0.119
20.톡클라우드_인물분류,compound:UI노출확인+콘텐츠미디어확인,10,0.0794
20.톡클라우드_인물분류,compound:기능동작확인+콘텐츠미디어확인,9,0.0714
20.톡클라우드_인물분류,compound:UI노출확인+기능동작확인+콘텐츠미디어확인,8,0.0635
20.톡클라우드_인물분류,compound:UI노출확인+데이터변경확인+콘텐츠미디어확인,7,0.0556
20.톡클라우드_인물분류,compound:UI노출확인+알림푸시확인,6,0.0476
20.톡클라우드_인물분류,compound:UI노출확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,3,0.0238
20.톡클라우드_인물분류,compound:UI노출확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,2,0.0159
20.톡클라우드_인물분류,compound:UI노출확인+네트워크서버연동+콘텐츠미디어확인,2,0.0159
20.톡클라우드_인물분류,compound:멀티디바이스OS+설정상태유지,2,0.0159
20.톡클라우드_인물분류,compound:알림푸시확인+콘텐츠미디어확인,2,0.0159
20.톡클라우드_인물분류,compound:UI노출확인+알림푸시확인+콘텐츠미디어확인,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+기능동작확인+알림푸시확인,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+네트워크서버연동+알림푸시확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0079
20.톡클라우드_인물분류,compound:알림푸시확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0079
20.톡클라우드_인물분류,compound:알림푸시확인+멀티디바이스OS+설정상태유지,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+알림푸시확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+알림푸시확인+멀티디바이스OS+설정상태유지,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+알림푸시확인+멀티디바이스OS,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+예외에러확인,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+데이터변경확인+멀티디바이스OS+설정상태유지,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+설정상태유지+콘텐츠미디어확인,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+설정상태유지,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+데이터변경확인+알림푸시확인+설정상태유지,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+알림푸시확인+설정상태유지,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+기능동작확인+알림푸시확인+멀티디바이스OS+설정상태유지,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+기능동작확인+알림푸시확인+콘텐츠미디어확인,1,0.0079
20.톡클라우드_인물분류,compound:UI노출확인+기능동작확인+권한인증확인+예외에러확인,1,0.0079
21.톡클라우드_버티컬(무료),ui_visibility,36,0.3529
21.톡클라우드_버티컬(무료),data_change,7,0.0686
21.톡클라우드_버티컬(무료),function_behavior,8,0.0784
21.톡클라우드_버티컬(무료),permission_auth,0,0.0
21.톡클라우드_버티컬(무료),exception_error,8,0.0784
21.톡클라우드_버티컬(무료),network_server,2,0.0196
21.톡클라우드_버티컬(무료),notification,17,0.1667
21.톡클라우드_버티컬(무료),multi_device_os,28,0.2745
21.톡클라우드_버티컬(무료),state_persistence,5,0.049
21.톡클라우드_버티컬(무료),content_media,77,0.7549
21.톡클라우드_버티컬(무료),has_precondition,41,0.402
21.톡클라우드_버티컬(무료),automation_candidate,8,0.0784
21.톡클라우드_버티컬(무료),manual_required,0,0.0
21.톡클라우드_버티컬(무료),compound:UI노출확인+콘텐츠미디어확인,16,0.1569
21.톡클라우드_버티컬(무료),compound:UI노출확인+멀티디바이스OS+콘텐츠미디어확인,6,0.0588
21.톡클라우드_버티컬(무료),compound:멀티디바이스OS+콘텐츠미디어확인,6,0.0588
21.톡클라우드_버티컬(무료),compound:데이터변경확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,3,0.0294
21.톡클라우드_버티컬(무료),compound:UI노출확인+기능동작확인+멀티디바이스OS,3,0.0294
21.톡클라우드_버티컬(무료),compound:예외에러확인+멀티디바이스OS,3,0.0294
21.톡클라우드_버티컬(무료),compound:설정상태유지+콘텐츠미디어확인,2,0.0196
21.톡클라우드_버티컬(무료),compound:알림푸시확인+설정상태유지+콘텐츠미디어확인,2,0.0196
21.톡클라우드_버티컬(무료),compound:데이터변경확인+네트워크서버연동+콘텐츠미디어확인,2,0.0196
21.톡클라우드_버티컬(무료),compound:UI노출확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,2,0.0196
21.톡클라우드_버티컬(무료),compound:알림푸시확인+콘텐츠미디어확인,2,0.0196
21.톡클라우드_버티컬(무료),compound:UI노출확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0196
21.톡클라우드_버티컬(무료),compound:데이터변경확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:예외에러확인+콘텐츠미디어확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:데이터변경확인+콘텐츠미디어확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:기능동작확인+알림푸시확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:UI노출확인+알림푸시확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:UI노출확인+예외에러확인+알림푸시확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:UI노출확인+기능동작확인+콘텐츠미디어확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:UI노출확인+알림푸시확인+콘텐츠미디어확인,1,0.0098
21.톡클라우드_버티컬(무료),compound:UI노출확인+기능동작확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0098
22.톡클라우드_버티컬(유료),ui_visibility,527,0.4041
22.톡클라우드_버티컬(유료),data_change,92,0.0706
22.톡클라우드_버티컬(유료),function_behavior,140,0.1074
22.톡클라우드_버티컬(유료),permission_auth,19,0.0146
22.톡클라우드_버티컬(유료),exception_error,240,0.184
22.톡클라우드_버티컬(유료),network_server,46,0.0353
22.톡클라우드_버티컬(유료),notification,226,0.1733
22.톡클라우드_버티컬(유료),multi_device_os,166,0.1273
22.톡클라우드_버티컬(유료),state_persistence,73,0.056
22.톡클라우드_버티컬(유료),content_media,854,0.6549
22.톡클라우드_버티컬(유료),has_precondition,935,0.717
22.톡클라우드_버티컬(유료),automation_candidate,361,0.2768
22.톡클라우드_버티컬(유료),manual_required,0,0.0
22.톡클라우드_버티컬(유료),compound:UI노출확인+콘텐츠미디어확인,161,0.1235
22.톡클라우드_버티컬(유료),compound:예외에러확인+콘텐츠미디어확인,44,0.0337
22.톡클라우드_버티컬(유료),compound:UI노출확인+멀티디바이스OS+콘텐츠미디어확인,32,0.0245
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+콘텐츠미디어확인,26,0.0199
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+콘텐츠미디어확인,26,0.0199
22.톡클라우드_버티컬(유료),compound:멀티디바이스OS+콘텐츠미디어확인,24,0.0184
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+알림푸시확인+콘텐츠미디어확인,24,0.0184
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,22,0.0169
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인,19,0.0146
22.톡클라우드_버티컬(유료),compound:알림푸시확인+콘텐츠미디어확인,16,0.0123
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS+콘텐츠미디어확인,15,0.0115
22.톡클라우드_버티컬(유료),compound:UI노출확인+설정상태유지+콘텐츠미디어확인,14,0.0107
22.톡클라우드_버티컬(유료),compound:설정상태유지+콘텐츠미디어확인,13,0.01
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,12,0.0092
22.톡클라우드_버티컬(유료),compound:예외에러확인+네트워크서버연동,10,0.0077
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인,8,0.0061
22.톡클라우드_버티컬(유료),compound:예외에러확인+네트워크서버연동+콘텐츠미디어확인,8,0.0061
22.톡클라우드_버티컬(유료),compound:UI노출확인+멀티디바이스OS,8,0.0061
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:데이터변경확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:데이터변경확인+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:데이터변경확인+알림푸시확인+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,7,0.0054
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:기능동작확인+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,6,0.0046
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인,5,0.0038
22.톡클라우드_버티컬(유료),compound:데이터변경확인+멀티디바이스OS+콘텐츠미디어확인,5,0.0038
22.톡클라우드_버티컬(유료),compound:멀티디바이스OS+설정상태유지+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:기능동작확인+멀티디바이스OS+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+예외에러확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동+콘텐츠미디어확인,4,0.0031
22.톡클라우드_버티컬(유료),compound:알림푸시확인+멀티디바이스OS,4,0.0031
22.톡클라우드_버티컬(유료),compound:데이터변경확인+기능동작확인+예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:기능동작확인+알림푸시확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+멀티디바이스OS,3,0.0023
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:예외에러확인+멀티디바이스OS,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+예외에러확인+알림푸시확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,3,0.0023
22.톡클라우드_버티컬(유료),compound:데이터변경확인+권한인증확인+예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+권한인증확인+예외에러확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+권한인증확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+설정상태유지,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS+설정상태유지,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+설정상태유지+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+권한인증확인+예외에러확인+알림푸시확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+알림푸시확인+멀티디바이스OS,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+권한인증확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+예외에러확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:예외에러확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:데이터변경확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,2,0.0015
22.톡클라우드_버티컬(유료),compound:기능동작확인+권한인증확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:권한인증확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:예외에러확인+네트워크서버연동+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:권한인증확인+예외에러확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+권한인증확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:기능동작확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+네트워크서버연동,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+예외에러확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+알림푸시확인+멀티디바이스OS,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+예외에러확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:알림푸시확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:네트워크서버연동+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+예외에러확인+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+기능동작확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+권한인증확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+네트워크서버연동+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+예외에러확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+기능동작확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+기능동작확인+멀티디바이스OS,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+권한인증확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+예외에러확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+네트워크서버연동+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+예외에러확인+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+네트워크서버연동+알림푸시확인+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+네트워크서버연동+알림푸시확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+알림푸시확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:알림푸시확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:예외에러확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+예외에러확인+설정상태유지,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:UI노출확인+데이터변경확인,1,0.0008
22.톡클라우드_버티컬(유료),compound:데이터변경확인+알림푸시확인+멀티디바이스OS+설정상태유지+콘텐츠미디어확인,1,0.0008
23.죠르디,ui_visibility,10,0.0485
23.죠르디,data_change,10,0.0485
23.죠르디,function_behavior,3,0.0146
23.죠르디,permission_auth,1,0.0049
23.죠르디,exception_error,13,0.0631
23.죠르디,network_server,10,0.0485
23.죠르디,notification,40,0.1942
23.죠르디,multi_device_os,29,0.1408
23.죠르디,state_persistence,27,0.1311
23.죠르디,content_media,62,0.301
23.죠르디,has_precondition,44,0.2136
23.죠르디,automation_candidate,2,0.0097
23.죠르디,manual_required,5,0.0243
23.죠르디,compound:알림푸시확인+콘텐츠미디어확인,7,0.034
23.죠르디,compound:알림푸시확인+설정상태유지,6,0.0291
23.죠르디,compound:데이터변경확인+콘텐츠미디어확인,6,0.0291
23.죠르디,compound:알림푸시확인+멀티디바이스OS,4,0.0194
23.죠르디,compound:멀티디바이스OS+콘텐츠미디어확인,4,0.0194
23.죠르디,compound:알림푸시확인+멀티디바이스OS+설정상태유지,3,0.0146
23.죠르디,compound:UI노출확인+네트워크서버연동+알림푸시확인+멀티디바이스OS,3,0.0146
23.죠르디,compound:멀티디바이스OS+설정상태유지,2,0.0097
23.죠르디,compound:예외에러확인+멀티디바이스OS,2,0.0097
23.죠르디,compound:예외에러확인+콘텐츠미디어확인,2,0.0097
23.죠르디,compound:UI노출확인+콘텐츠미디어확인,2,0.0097
23.죠르디,compound:네트워크서버연동+알림푸시확인+멀티디바이스OS,1,0.0049
23.죠르디,compound:기능동작확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:데이터변경확인+예외에러확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:UI노출확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:데이터변경확인+알림푸시확인+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:예외에러확인+알림푸시확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:UI노출확인+예외에러확인+알림푸시확인+설정상태유지+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:UI노출확인+멀티디바이스OS+콘텐츠미디어확인,1,0.0049
23.죠르디,compound:권한인증확인+알림푸시확인,1,0.0049
23.죠르디,compound:예외에러확인+알림푸시확인,1,0.0049
